Year,Contestant,Original script,Rank,Award
2024,Giulio Vogt,Giulio Danilo Heinz Vogt,,Participant
2023,Merlin Vogt,Merlin Vogt,,Participant
2014,Simon Eitzinger,Simon Eitzinger,,Participant
2014,Saphira Theresia Kaiser,Saphira Theresia Kaiser,,Participant
2012,Jasmina Büchel,Jasmina Büchel,,Participant
2012,Jonas Hasler,Jonas  Hasler,,Participant
