Year,Contestant,Original script,Rank,Award
2024,Lucía Morínigo,Lucía Belén Morínigo Aguayo,,Participant
2024,Santiago Martínez,Santiago José Martínez Álvarez,,Participant
2024,Joaquín Farías,Christian Joaquin Farías Zárate,,Participant
2024,Nabili Costanza Estigarribia,Nabili Costanza Estigarribia Cuenca,,Participant
2023,Jazmín Benítez Vera,Jazmín  Benítez Vera,,Participant
2023,Constanza Ramos,Constanza Ramos,,Participant
2022,Paula Maria Lourdes Velazquez,Paula María Lourdes Velázquez Omella,,Participant
2022,Alexia Mical Riveros Sandoval,Alexia Mical Riveros Sandoval,,Participant
