Year,Contestant,Original script,Rank,Award
2023,Raymond Liu,Raymond Liu,,Participant
2023,Fazeel Ali,Fazeel Ali,,Participant
2023,Saiesh Rampersad,Saiesh Rampersad,,Participant
2023,Jaron Mohammed,Jaron Mohammed,,Participant
2021,Alayna Ragbar,Alayna Ragbar,,Participant
2021,Aiden Ramgoolam,Aiden Ramgoolam,,Participant
2021,Vineeta Bujhawan,Vineeta Bujhawan,,Participant
2021,Jaasiel Edwards,Jaasiel Edwards,,Participant
