Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2004,Khalifah,Almutairi,0,0,0,0,0,0,0,469,
2011,Abdulaziz,Abbas,0,0,0,0,0,0,0,544,
2011,Ahmad,Abutaleb,0,0,0,0,0,0,0,544,
2011,Omar,Alsadaqei,0,0,0,0,0,0,0,544,
2011,Mohamad,Alkandari,0,0,0,0,0,0,0,544,
1986,?,?,2,0,0,0,0,0,2,203,
1999,Yousef,Behbehani,1,0,0,1,0,0,2,435,
2012,Mohammad,Abdullah,0,0,0,0,0,0,0,529,
2012,Saud,Alghunaiman,0,0,0,0,0,0,0,529,
2012,Mohammad,Mohammad,0,0,0,0,0,0,0,529,
2009,Hadeel Awadh,Abdullah,0,0,0,0,0,0,0,547,
1994,Fahad,Al Ghimlas,0,1,0,0,0,0,1,374,
1994,Fajhan,Al Mutairi,0,1,0,0,0,0,1,374,
1994,Abdullah,Husein,0,0,0,0,0,1,1,374,
1989,?,Baqer,0,0,0,0,0,0,0,283,
1989,?,Al-Marzouq,0,0,0,0,0,0,0,283,
2008,Ali Ahmad,Nawab,0,0,0,0,0,0,0,521,
2008,Khaled Yaqoub,Ali,0,0,0,0,0,0,0,521,
2008,Bashair Sameer,Al-Qallaf,0,0,0,0,0,0,0,521,
2000,Yousef Saheel,Alghadhban,0,0,0,0,0,0,0,451,
1985,Naji,Marri,0,0,0,0,0,0,0,205,
1996,Sami,A. Alawadhi,0,0,0,0,0,0,0,416,
2006,Mohammad,Abdulrida,0,0,0,0,0,0,0,489,
2006,Essa,Alessa,0,0,0,0,0,0,0,489,
2006,Abdullah,Alenezi,0,0,0,0,0,0,0,489,
1995,Faisal,Al-Obaid,0,0,0,0,0,0,0,406,
1995,Mohammad,Al-Mutawa,0,0,0,0,0,0,0,406,
1999,Salem A.,Alhajeri,1,0,0,0,0,0,1,444,
1982,Hussain,Sulaiman,0,0,0,0,0,0,0,119,
