Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
1965,Petko,Kazandzhiev,1,0,4,2,0,2,9,64,
1964,Dimitr,Nichev,4,0,6,0,2,6,18,58,
1970,Hristo,Bilov,,,,,,,,,
1970,Anton,Mollov,,,,,,,,,
1979,Evgeni,Belogay,0,0,0,6,0,3,9,135,
1960,Breizitsa,Popova,0,3,0,5,0,0,10,32,
1966,Dechko,Matev,1,6,2,5,4,4,22,59,
1959,Todor,Todorov,1,6,0,0,1,0,8,43,
1961,Nikolai,Budakov,3,0,5,0,4,1,13,40,
1973,Svetoslav,Savchev,0,0,5,1,1,0,7,105,
1968,Kostadin,Krachanov,0,6,1,5,1,2,15,81,
1960,Georgi,Demirev,0,3,0,2,1,0,6,34,
1965,Lidia,Vaštinska,1,1,0,4,1,0,7,71,
1968,Dimo,Dimov,4,3,1,5,0,0,13,86,
1967,Georgi,Dimov,2,0,0,2,0,3,7,89,
1972,Ilko,Prvanov,,,,,,,,,
1974,Kostadin Nedelchev,Koruchev,5,0,0,5,0,0,10,127,
1962,Dimitr,Kasabov,6,3,4,2,0,0,15,51,
1962,Dimco,Dimitrov,6,5,0,2,0,0,15,51,
1963,Ljubomir,Pavlov,2,0,0,0,3,7,12,59,
1971,Zdravko,Vasilev,,,,,,,,,
1973,Hristo,Minchev,3,0,1,0,0,0,4,116,
1963,Angel,Muleshkov,5,1,0,1,0,3,10,61,
1962,Garabed,Minasiev,6,2,0,4,0,1,13,54,
1965,Anko,Nikolov,3,0,0,0,1,0,4,78,
1961,Todor,Bulev,0,0,0,0,0,4,4,47,
1961,Milka,Popova,0,0,0,2,0,0,2,48,
