Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2019,Gonaduwage Maneth Banula,Perera,7,6,0,7,2,0,22,168,Bronze medal
2010,Nipuna Randunu,Samarasekara,6,5,0,7,2,0,20,151,Bronze medal
2009,Lajanugan,Logeswaran,7,7,0,6,2,0,22,168,Bronze medal
2017,Shenal Santhush,Kotuwewatta,7,3,0,7,0,0,17,188,Bronze medal
2006,Supun Thamara,Samarakoon,7,1,1,7,0,0,16,161,Bronze medal
2006,Jayamuni Mario Shashindra Srimal,Silva,7,1,0,7,1,0,16,161,Bronze medal
1996,Missaka,N. Warusawitharana,4,1,2,7,0,1,15,139,Bronze medal
2016,Pathirannahelage Mevan Niluminda,Wijewardena,7,5,0,6,0,0,18,206,Bronze medal
2014,Pathirannahelage Mevan Niluminda,Wijewardena,4,7,0,7,2,0,20,200,Bronze medal
2012,Pathirannahelage Mevan Niluminda,Wijewardena,7,7,0,2,0,0,16,204,Bronze medal
2006,Rankothge Buddhihemal,Mahindaratne,7,1,1,6,0,0,15,189,Bronze medal
2018,Ghaura Abheendra,Mahabaduge,7,3,0,7,1,0,18,228,Bronze medal
2005,Supun Thamara,Samarakoon,7,0,0,1,7,0,15,207,Bronze medal
2009,Buddhima Ruwanmini Gamlath,Gamlath Ralalage,7,7,0,0,2,0,16,233,Bronze medal
2023,Hitihami Mudiyanselage Mihiru Anushka,Bandara,7,1,3,7,2,0,20,259,Bronze medal
2020,Gonaduwage Maneth Banula,Perera,7,7,0,3,0,0,17,262,Bronze medal
2020,Ghaura Abheendra,Mahabaduge,7,2,0,7,1,0,17,262,Bronze medal
2017,Gonaduwage Maneth Banula,Perera,7,2,0,7,0,0,16,265,Bronze medal
2017,Samitha Yohan Abeysinghe,Wijepala Abeysinghe Mudiyanselage,7,2,0,7,0,0,16,265,Bronze medal
2013,Pathirannahelage Mevan Niluminda,Wijewardena,7,0,0,7,2,0,16,234,Bronze medal
2001,Thirimadura Menaka,De Zoysa,7,1,0,0,4,0,12,212,Bronze medal
2011,Isuru Dilanka,Fernando,2,0,0,7,7,0,16,253,Bronze medal
2024,Thirukkumaran,Theiventhiran,7,2,0,7,0,0,16,283,Bronze medal
