Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2024,Adhitya,Mangudy Venkata Ganesh,7,7,4,7,7,3,35,5,Gold medal
2023,Atul Shatavart,Nadig,7,7,7,7,7,2,37,12,Gold medal
2023,Arjun,Gupta,7,7,7,7,7,2,37,12,Gold medal
2024,Ananda,Bhaduri,7,7,2,7,7,2,32,14,Gold medal
2002,Nikhil Ashok,Savale,7,6,7,7,7,0,34,12,Gold medal
2021,Pranjal,Srivastava,7,0,3,7,7,7,31,17,Gold medal
2019,Pranjal,Srivastava,7,6,7,7,7,1,35,18,Gold medal
2024,Kanav,Talwar,7,7,1,7,7,2,31,19,Gold medal
1990,Rina,Panigrahy,7,7,4,7,6,7,38,11,Gold medal
2001,Abhay Kumar,Jha,7,7,0,7,7,7,35,17,Gold medal
2001,Sucharit,Sarkar,7,5,1,7,6,7,33,21,Gold medal
2024,Rushil,Mathur,7,5,2,7,7,2,30,29,Gold medal
1996,Ajay,C. Ramdoss,6,1,5,7,5,6,30,25,Gold medal
2012,Prafulla Susil,Dhariwal,7,7,0,7,7,0,28,33,Gold medal
2012,Debdyuti,Banerjee,7,7,4,2,7,1,28,33,Gold medal
1998,Abhinav,Kumar,7,7,3,7,7,1,32,26,Gold medal
2022,Pranjal,Srivastava,7,7,2,7,7,4,34,38,Gold medal
1998,N.Venkataramana,Tejaswi,7,7,2,7,7,1,31,29,Gold medal
1998,Chetan,Balwe,7,7,2,5,7,3,31,29,Gold medal
2011,Akashnil,Dutta,7,7,0,7,7,0,28,39,Gold medal
1994,Arvind,Sankar,5,7,6,7,7,7,39,31,Silver medal
2002,Swarnendu,Datta,7,7,1,7,6,0,28,40,Silver medal
2002,Sucharit,Sarkar,6,6,1,7,7,1,28,40,Silver medal
2021,Anish Yogesh,Kulkarni,5,1,0,7,7,3,23,53,Silver medal
1998,Rishi,Raj,7,7,2,7,7,0,30,38,Silver medal
2015,Jeet,Mohapatra,7,7,1,7,1,0,23,58,Silver medal
2010,Gaurav D,Patil,7,7,3,7,0,1,25,53,Silver medal
1991,Moses Samson,Charikar,7,7,5,4,7,7,37,34,Silver medal
2013,Sagnik,Saha,7,7,0,7,7,0,28,61,Silver medal
2013,Shubham,Sinha,7,7,0,7,7,0,28,61,Silver medal
2012,Akashdeep,Dey,7,7,0,3,7,1,25,64,Silver medal
2004,Anand,Deopurkar,7,7,2,7,3,4,30,58,Silver medal
2004,Vipul,Naik,6,7,0,7,7,3,30,58,Silver medal
1993,Kaustubh,Namjoshi,7,2,0,7,7,2,25,52,Silver medal
2005,Abhishek,Hemantkumar Dang,7,7,0,1,7,7,29,65,Silver medal
2001,Abhishek,Saha,7,7,2,7,2,0,25,61,Silver medal
2003,Vipul,Naik,7,0,7,7,1,1,23,59,Silver medal
1997,Rishi,Raj,4,7,7,3,5,4,30,60,Silver medal
2007,Abhishek,Hemantkumar Dang,3,7,0,7,7,0,24,68,Silver medal
2012,Rijul,Saini,7,7,0,3,7,0,24,72,Silver medal
2023,Ananda,Bhaduri,7,7,7,7,1,0,29,82,Silver medal
2023,Siddharth ,Choppara,7,7,1,7,7,0,29,82,Silver medal
1993,Sambuddha,Roy,0,7,0,5,6,6,24,59,Silver medal
2010,Akashnil,Dutta,7,7,0,7,0,1,22,76,Silver medal
1996,Kaustubh,P. Deshmukh,7,7,1,7,0,1,23,62,Silver medal
1996,Ashish,Mishra,7,0,2,7,0,7,23,62,Silver medal
1996,Rishi,Raj,0,7,4,0,5,7,23,62,Silver medal
2018,Pranjal,Srivastava,7,7,0,7,7,0,28,87,Silver medal
1991,K,Soundararajan,6,7,5,3,7,7,35,47,Silver medal
2000,Swarnendu,Datta,7,7,1,4,1,4,24,68,Silver medal
2000,Swastik,Kopparty,7,7,1,6,3,0,24,68,Silver medal
2000,Vaibhav,Vaish,7,7,1,0,6,3,24,68,Silver medal
2003,Shubhangi,Saraf,7,7,0,7,1,0,22,69,Silver medal
2016,Kapil,Pause,7,6,0,7,4,0,24,94,Silver medal
1993,Arvind,Sankar,7,7,0,2,2,5,23,66,Silver medal
1995,Subhash Ajit,Khot,7,7,4,7,7,0,32,66,Silver medal
2019,Ritam,Nag,7,6,0,7,7,0,27,101,Silver medal
2019,Bhavya,Agrawalla,7,6,0,7,7,0,27,101,Silver medal
2019,Anubhab,Ghosal,7,6,0,7,7,0,27,101,Silver medal
2024,Arjun,Gupta,7,7,2,7,0,1,24,100,Silver medal
2000,Abhishek,Saha,7,7,0,0,7,2,23,79,Silver medal
1999,Vaibhav,Vaish,6,0,2,7,5,1,21,78,Silver medal
1998,Soham,Mazumdar,7,7,1,4,7,0,26,73,Silver medal
2012,Mrudul Madhav,Thatte,7,1,0,7,7,0,22,96,Silver medal
1993,Amit,Chakrabarti,7,2,0,4,7,2,22,73,Silver medal
1995,Subramanian,Lakshminarayanan,6,7,4,7,7,0,31,73,Silver medal
2002,Aditya,Bhaskara,7,7,1,6,3,0,24,86,Silver medal
1990,B.,Prakash,6,3,3,7,4,2,25,56,Silver medal
2003,Swarnendu,Datta,7,5,0,7,1,1,21,83,Silver medal
1995,Sumankar,Shankar,6,7,3,7,7,0,30,82,Silver medal
2011,Akashdeep,Dey,7,1,0,7,7,0,22,113,Silver medal
1994,Subhash Ajit,Khot,7,7,7,7,2,1,31,78,Silver medal
1994,Sambuddha,Roy,2,7,7,7,7,1,31,78,Silver medal
2003,Nikhil Ashok,Savale,7,5,0,6,1,1,20,93,Silver medal
2018,Pulkit,Sinha,7,7,0,7,5,0,26,122,Silver medal
2018,Anant,Mudgal,7,1,0,5,7,6,26,122,Silver medal
2009,Sameer,Wagh,7,7,1,3,7,0,25,117,Silver medal
2004,Kshipra,Bhavalkar,7,3,0,7,7,1,25,101,Silver medal
1991,Rina,Panigrahy,7,7,3,7,7,0,31,67,Silver medal
1997,Abhinav,Kumar,4,7,2,3,5,5,26,97,Silver medal
1999,Arvind,Narayanan,6,6,3,2,0,2,19,95,Silver medal
1999,Rishi,Raj,7,2,0,2,7,1,19,95,Silver medal
2007,Manas,Rajendra Joglekar,3,7,3,7,1,0,21,110,Silver medal
2007,Atul Shekhar,Shekhar,0,7,0,7,7,0,21,110,Silver medal
2000,Samik,Basu,7,1,1,6,6,0,21,100,Silver medal
1997,Chetan,Balwe,1,7,1,7,7,2,25,100,Silver medal
2014,Sagnik,Saha,7,1,0,7,7,0,22,124,Silver medal
1992,Kaustubh,Namjoshi,0,7,5,7,0,5,24,73,Silver medal
1998,Hariharan,Narayanan,7,7,2,1,7,0,24,95,Silver medal
2001,Samik,Basu,7,7,1,1,3,1,20,108,Silver medal
2009,Ananth,Shankar,7,5,0,5,7,0,24,130,Silver medal
2009,Akashnil,Dutta,7,0,1,5,7,4,24,130,Silver medal
2019,Ojas,Mittal,7,7,0,7,3,0,24,143,Silver medal
2004,Rohit,Joshi,6,7,1,7,3,0,24,113,Silver medal
1991,Nilakantan,Niranjan,7,6,3,7,7,0,30,72,Bronze medal
1991,Thiagarajan,Sriram,7,6,3,7,7,0,30,72,Bronze medal
2017,Shubham,Saha,7,4,0,7,0,0,18,139,Bronze medal
2017,Yash,Sanjeev,7,4,0,7,0,0,18,139,Bronze medal
2017,Anant,Mudgal,7,4,0,7,0,0,18,139,Bronze medal
2002,Shubhangi,Saraf,6,7,0,7,2,0,22,113,Bronze medal
1999,Mandar,Joshi,7,1,2,7,1,0,18,109,Bronze medal
2016,Sutanay,Bhattacharya,7,7,0,7,0,0,21,146,Bronze medal
2022,Adhitya,Mangudy Venkata Ganesh,7,7,0,7,7,0,28,146,Bronze medal
2022,Arjun,Gupta,7,3,2,7,7,2,28,146,Bronze medal
1992,Nilakantan,Niranjan,7,4,0,7,0,5,23,82,Bronze medal
2004,Anupam,Prakash,6,3,1,7,3,3,23,124,Bronze medal
2001,Swarnendu,Datta,7,0,2,7,3,0,19,121,Bronze medal
2011,Debdyuti,Banerjee,7,0,0,7,7,0,21,145,Bronze medal
1989,Ajay,Subramanian,2,7,5,7,7,1,29,76,Bronze medal
1997,Sumit,Sanghai,0,7,7,3,6,0,23,120,Bronze medal
1997,Nilesh,Dalvi,3,7,0,6,7,0,23,120,Bronze medal
2013,Pranav,Nuti,7,0,2,7,7,0,23,138,Bronze medal
2009,Subhadip,Chowdhury,7,6,1,6,3,0,23,148,Bronze medal
2009,Gaurav Digambar,Patil,7,7,3,0,6,0,23,148,Bronze medal
2006,Apurv,Nakade,7,1,0,7,3,0,18,132,Bronze medal
2021,Ananya Rajas,Ranade,2,0,0,7,7,0,16,167,Bronze medal
2003,Anand,Deopurkar,7,1,0,7,1,1,17,124,Bronze medal
1995,Abhijit,Mahabal,6,0,6,6,7,2,27,114,Bronze medal
1999,Abhishek,Saha,1,1,0,7,7,0,16,129,Bronze medal
2021,Suchir,Kaustav,7,1,0,0,0,7,15,180,Bronze medal
2014,Anish Prasad,Sevekari,6,7,1,7,0,0,21,163,Bronze medal
2002,Tanmay,N Deshpande,7,7,1,3,2,0,20,145,Bronze medal
1990,Moses Samson,Charikar,2,7,1,7,2,1,20,96,Bronze medal
2001,Nikhil Ashok,Savale,7,0,0,7,2,0,16,148,Bronze medal
2015,Shourya,Pandey,1,7,0,7,1,0,16,183,Bronze medal
2022,Vedant,Saini,7,7,0,7,5,1,27,187,Bronze medal
2008,Anirudh,Gurjale,5,7,1,6,0,0,19,170,Bronze medal
2008,Utkarsh,Tripathi,7,7,0,4,1,0,19,170,Bronze medal
2000,Prasad,Nagaraj Raghavendra,6,3,0,0,0,7,16,149,Bronze medal
2006,Riddhipratim,Basu,7,1,1,7,0,0,16,161,Bronze medal
2018,Spandan,Ghosh,7,7,0,0,7,0,21,193,Bronze medal
2018,Sutanay,Bhattacharya,1,5,0,7,7,1,21,193,Bronze medal
1994,Abhijit,Mahabal,0,7,6,3,2,7,25,126,Bronze medal
1991,Himanshu,Nautiyal,7,3,3,3,7,1,24,108,Bronze medal
2016,Madhusudhana Reddy,Pittu,7,2,0,7,2,0,18,206,Bronze medal
