Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2002,Vedran,Šohinger,0,7,0,4,7,0,18,168,Bronze medal
2021,Dorijan,Lendvaj,7,0,0,0,7,0,14,218,Bronze medal
1996,Tonči,Crmarić,0,2,3,0,2,7,14,150,Bronze medal
2023,Emanuel,Tukač,7,1,0,7,7,0,22,220,Bronze medal
1997,Vjekoslav,Kovač,2,7,1,2,7,0,19,167,Bronze medal
1997,Tonči,Crmarić,4,0,0,7,7,1,19,167,Bronze medal
2009,Adrian Satja,Kurdija,4,7,0,7,0,0,18,208,Bronze medal
2008,Melkior,Ornik,7,1,0,7,2,0,17,199,Bronze medal
2012,Borna,Vukorepa,7,4,0,5,0,0,16,204,Bronze medal
2007,Antonio,Krnjak,6,2,0,7,0,0,15,197,Bronze medal
2000,Tomislav,Pejković,7,2,0,0,0,5,14,176,Bronze medal
2004,Rudi,Mrazović,7,1,1,7,3,0,19,187,Bronze medal
1995,Ante,Đerek,7,0,1,7,7,0,22,162,Bronze medal
1998,Matija,Kazalicki,2,1,0,7,7,0,17,165,Bronze medal
2011,Ivica,Kičić,7,1,0,7,2,0,17,222,Bronze medal
2011,Matija,Milišić,7,1,0,7,2,0,17,222,Bronze medal
2011,Matija,Bucić,7,0,1,7,2,0,17,222,Bronze medal
2005,Nikola,Grubišić,7,1,0,7,0,0,15,207,Bronze medal
2024,Adrian,Grbac Lacković,6,3,0,7,0,1,17,252,Bronze medal
2024,Jurica,Špoljar,7,2,0,7,1,0,17,252,Bronze medal
1997,Matija,Kazalicki,4,7,1,5,0,0,17,192,Bronze medal
2016,Petar,Orlić,7,2,0,7,0,0,16,253,Bronze medal
1993,Miroslav,Jurišić,0,2,1,2,7,0,12,176,Bronze medal
1994,Ivica,Ivec,0,7,4,7,3,0,21,165,Bronze medal
2019,Noel,Lakić,7,2,0,7,2,0,18,267,Bronze medal
2003,Mario,Flajšlik,7,3,0,3,0,0,13,197,Bronze medal
2017,Petar,Nizić - Nikolac,7,7,0,2,0,0,16,265,Bronze medal
2010,Marin,Petković,7,1,0,7,0,0,15,226,Bronze medal
2010,Borna,Cicvarić,7,1,0,7,0,0,15,226,Bronze medal
2021,Jakov,Ljubičić,5,0,0,7,1,0,13,268,Bronze medal
2004,Matija,Bašić,7,2,1,6,0,1,17,212,Bronze medal
2009,Matko,Ljulj,7,7,0,1,0,0,15,249,Bronze medal
2011,Ognjen,Stipetić,6,1,0,7,2,0,16,253,Bronze medal
2023,Lara,Semeš,7,0,3,7,2,0,19,279,Bronze medal
2022,Matej,Vojvodić,7,7,1,7,1,0,23,269,Bronze medal
2014,Adrian,Beker,7,2,0,7,1,0,17,256,Bronze medal
2000,Tonći,Antunović,7,2,0,0,0,2,11,213,Bronze medal
2012,Vlatka,Vazdar,7,0,0,7,0,0,14,254,Bronze medal
2012,Matija,Milišić,7,0,0,7,0,0,14,254,Bronze medal
1995,Maja,Starčević,7,0,4,7,1,0,19,193,Bronze medal
2004,Goran,Dražić,3,0,2,7,3,1,16,229,Bronze medal
2013,Mislav,Balunović,7,2,0,6,0,0,15,250,Bronze medal
2013,Vlatko,Crnković,7,0,0,7,1,0,15,250,Bronze medal
2023,Janko,Bušelić,7,2,0,7,2,0,18,297,Bronze medal
2016,Andrija,Mandić,7,1,0,7,0,0,15,281,Honourable mention
2022,Dorijan,Lendvaj,7,7,2,1,1,4,22,286,Honourable mention
2019,Daniel,Širola,7,1,0,6,2,0,16,303,Honourable mention
2019,Marin,Varivoda,1,7,1,0,7,0,16,303,Honourable mention
2008,Nina,Kamčev,7,1,1,4,1,0,14,268,Honourable mention
2004,Tvrtko,Tadić,7,1,0,7,0,0,15,244,Honourable mention
2003,Dijana,Kreso,0,3,0,7,1,0,11,231,Honourable mention
2003,Tvrtko,Tadić,2,1,0,7,1,0,11,231,Honourable mention
2012,Verner,Vlačić,7,0,0,4,2,0,13,277,Honourable mention
2005,Kristina,Ana Škreb,1,1,0,7,1,0,10,261,Honourable mention
1995,Bojan,Antolović,7,0,1,7,2,0,17,210,Honourable mention
1995,Milica,Čudina,7,0,2,6,2,0,17,210,Honourable mention
2007,Nikola,Adžaga,3,1,0,7,1,0,12,266,Honourable mention
2007,Luka,Žunić,3,1,0,7,1,0,12,266,Honourable mention
2001,Ana,Prlić,7,0,0,0,3,0,10,243,Honourable mention
2020,Jakov,Ljubičić,7,0,0,7,0,0,14,317,Honourable mention
2002,Dijana,Kreso,0,7,0,4,1,0,12,249,Honourable mention
2019,Luka,Bulić Bračulj,7,0,0,1,7,0,15,326,Honourable mention
2014,Petar,Orlić,7,1,0,7,0,0,15,296,Honourable mention
2013,Vlatka,Vazdar,7,0,0,7,0,0,14,279,Honourable mention
2008,Sara,Muhvić,5,1,0,7,0,0,13,284,Honourable mention
1997,Zvonko,Iljazović,1,4,0,1,7,0,13,247,Honourable mention
2024,Emil,Missoni,7,1,0,7,0,0,15,327,Honourable mention
