Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2008,Henrik Tobias,Madsen,1,1,0,7,2,0,11,320,Honourable mention
2024,Holger Endel,Rønn,7,1,0,6,0,0,14,366,Honourable mention
2013,Peter Michael Reichstein,Rasmussen,1,7,0,1,1,0,10,322,Honourable mention
2022,Bodil Kondrup,Vedel,7,2,0,7,0,1,17,364,Honourable mention
2007,Niccolo Skovgård,Poulsen,0,1,1,7,0,1,10,322,Honourable mention
2009,Nikolaj,Kammersgaard,7,2,0,0,0,0,9,354,Honourable mention
1991,Robert Stephan K.,Udmark,1,4,0,0,7,0,12,202,Honourable mention
1995,Toke,Meier Carlsen,7,0,1,5,0,0,13,263,Honourable mention
2003,Johan,Nielsen,7,1,0,0,0,0,8,292,Honourable mention
2003,Flemming,von Essen,7,1,0,0,0,0,8,292,Honourable mention
2012,Jacob,Hastrup,7,1,0,2,0,0,10,350,Honourable mention
1997,Anders Reiter,Skovborg,1,1,0,7,0,0,9,299,Honourable mention
2023,Maia Reffs,Vistisen,7,0,1,3,2,0,13,407,Honourable mention
2007,Asger Kjærulff,Jensen,7,1,0,1,0,0,9,344,Honourable mention
2019,Jingdan,Hua,1,1,0,7,0,0,9,417,Honourable mention
2023,Andreas Arnfred,Nielsen,7,0,1,2,2,0,12,416,Honourable mention
2013,Frederik Ravn,Klausen,1,0,0,7,0,0,8,355,Honourable mention
2012,Sebastian Henning Grønkjær,Pedersen,7,0,0,2,0,0,9,373,Honourable mention
2012,Aluna,Rizzoli,7,0,0,2,0,0,9,373,Honourable mention
1991,Kasper K.S.,Andersen,0,7,3,0,0,0,10,219,Honourable mention
2002,Anne Marie,Svane,0,7,0,0,0,0,7,334,Honourable mention
2010,Mathias,Kristensen,7,0,0,3,0,0,10,366,Honourable mention
2007,Henrik Tobias,Madsen,7,0,0,1,0,0,8,365,Honourable mention
2022,Elias Rasmussen,Lolck,7,5,0,0,0,2,14,420,Honourable mention
2011,Jacob,Hastrup,7,0,0,1,0,0,8,402,Honourable mention
2020,Malthe David Søholm,Mejlsted,7,0,0,0,0,0,7,445,Honourable mention
2010,Niklas Oskar Daniel,Hjuler,7,0,0,0,2,0,9,386,Honourable mention
2013,Simon Pañella,Pedersen,0,0,0,7,0,0,7,394,Honourable mention
1995,Jesper,Stroh,7,0,0,1,0,0,8,315,Honourable mention
2017,Alice,Ryhl,7,1,0,1,0,0,9,471,Honourable mention
2014,Mads Bach,Villadsen,0,0,0,7,0,0,7,446,Honourable mention
2024,Albert Ben,Carlson,7,0,0,0,0,0,7,487,Honourable mention
2017,Rasmus Juhl,Christensen,7,0,0,1,0,0,8,497,Honourable mention
1992,Kirsten,Rosenkilde Kristensen,6,1,1,3,0,2,13,156,
2000,Kamille Sofie,Taagholt,3,1,0,6,0,0,10,230,
2009,Rasmus Nørtoft,Johansen,6,0,2,0,0,3,11,314,
1993,Kirsten,Rosenkilde Kristensen,0,1,4,0,1,1,7,241,
1996,Rune,Zedeler,1,0,1,0,0,5,7,248,
1997,Kai Dainkhe,Christensen,4,0,3,3,1,0,11,272,
1992,No,Netterstrøm,1,1,6,1,1,0,10,192,
1999,Stefan,Holm,6,0,1,1,0,1,9,270,
2011,Anders,Aamand,4,0,0,6,1,0,11,338,
1998,Erik Soe,Sørensen,5,0,2,0,2,0,9,253,
1991,Frederik,Schaffalitzky,1,6,0,5,0,1,13,194,
1996,Troels,Haugbølle,2,0,1,3,0,0,6,266,
1992,Frederik,Schaffalitzky,1,2,3,1,0,2,9,204,
2002,Martin,Wedel Jacobsen,0,6,0,0,2,0,8,308,
2002,Søren,Brander,6,0,0,0,2,0,8,308,
2014,Eigil Fjeldgren,Rischel,4,6,0,2,0,0,12,366,
2005,Drees,Noes Andersen,2,1,0,1,1,0,5,341,
1991,Bo,Markussen,1,1,3,3,2,0,10,219,
2004,Bo,Chen,0,4,0,2,3,0,9,335,
2002,Jacob,Kolind,6,0,0,0,1,0,7,334,
1999,Anette Svejsø,Jensen,3,0,1,1,0,2,7,315,
1998,Michael Sass,Hansen,2,0,1,3,0,0,6,296,
2016,Iustin,Beldie,5,0,0,3,0,0,8,429,
2023,Jeppe,Skaunborg,2,2,0,4,2,0,10,441,
2006,Anders Skovgaard,Knudsen,6,0,0,3,0,0,9,364,
2006,Sune Kristian,Jakobsen,6,1,0,1,1,0,9,364,
2001,Bogi,Lenvig,2,0,2,0,0,0,4,347,
2009,Pernille,Hanehøj,5,0,0,1,0,0,6,416,
