Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2021,Tuan Nghia,Truong,7,0,7,7,0,0,21,105,Silver medal
1982,Trân,Minh,7,5,7,3,7,3,32,21,Silver medal
1997,Anh Tú,Nguyễn,7,7,7,0,7,0,28,79,Silver medal
1994,Quy Tuấn,Nguyễn,6,7,6,7,7,0,33,67,Silver medal
1998,Tùng,Phạm Huy,7,3,1,7,7,1,26,73,Silver medal
1988,Trần,Trong Hùng,7,4,1,7,7,0,26,47,Silver medal
1992,Nguyễn,Quốc Khánh,5,7,2,7,0,5,26,57,Silver medal
2007,Thanh,Đặng Ngọc,7,7,1,7,0,0,22,93,Silver medal
2002,Hong,Viet Phạm,3,6,2,7,6,0,24,86,Silver medal
2003,Tien Viet,Nguyễn,1,5,0,7,7,1,21,83,Silver medal
2001,Anh Quan,Nguyễn,7,7,0,7,1,0,22,87,Silver medal
1997,Tung,To Tran,3,7,0,7,7,3,27,86,Silver medal
2022,Dai Duong,Nguyen,7,7,1,7,7,0,29,112,Silver medal
2004,Nam,Hứa Khắc,6,1,3,7,7,2,26,93,Silver medal
1993,To,Huy Quynh,7,7,0,4,1,2,21,83,Silver medal
1992,Nguyễn,Thành Cong,7,7,1,7,1,2,25,65,Silver medal
1994,Chu Gia Vượng,Nguyễn,0,7,6,6,5,7,31,78,Silver medal
2010,Trần,Thái Hưng,7,7,0,7,0,0,21,106,Silver medal
2010,Phạm,Việt Cường,7,7,0,7,0,0,21,106,Silver medal
2010,Vũ,Đình Long,7,7,0,7,0,0,21,106,Silver medal
1990,Xuân Du,Phạm,7,6,3,1,6,1,24,63,Silver medal
2024,Minh Hoang,Tran,7,7,0,7,0,2,23,125,Silver medal
2018,Văn Hoàn,Trịnh,7,5,0,7,7,0,26,122,Silver medal
2009,Nguyễn,Hoàng Hải,7,3,1,7,7,0,25,117,Silver medal
1979,Bùi Ta,Long,,,,,,,,,Silver medal
1991,Phan Huy,Tu,7,7,3,7,7,0,31,67,Silver medal
1982,Ngô Phú,Thanh,7,0,4,7,7,5,30,26,Silver medal
2000,Phi Lê,Nguyễn,7,7,3,3,1,0,21,100,Silver medal
2008,Nguyễn,Phạm Đạt,7,1,0,7,7,1,23,116,Silver medal
1997,Canh Hao,Nguyễn,1,7,7,3,7,0,25,100,Silver medal
2014,Thùy Dương,Vương Nguyễn,7,7,1,7,0,0,22,124,Silver medal
2014,Đăng Hưng,Hồ Quốc,7,0,7,7,1,0,22,124,Silver medal
1985,Huỳnh,Văn Thanh,7,7,0,7,0,1,22,47,Silver medal
1974,Vũ,Đình Hoa,5,6,1,6,5,8,31,32,Silver medal
1998,Duong,Đoàn Nhat,7,0,2,7,7,1,24,95,Silver medal
1984,Đỗ,Quang Đại,7,7,0,6,7,0,27,44,Silver medal
1994,Dong Vu,To,7,7,1,7,6,2,30,88,Silver medal
2006,Trường,Lê Nam,7,4,1,7,0,0,19,117,Silver medal
1984,Nguyễn,Văn Hưng,7,7,0,7,0,5,26,47,Silver medal
2013,Đỗ Kiên,Hoàng,7,0,3,7,7,0,24,131,Silver medal
1986,Nguyễn,Hùng Sơn,7,7,0,6,5,1,26,54,Silver medal
2017,Văn Quyết,Đỗ,7,4,0,7,0,0,18,139,Bronze medal
2003,Nhat Huy,Vũ,2,7,0,7,1,1,18,107,Bronze medal
2023,Dinh Toan,Khuc,7,7,1,7,2,0,24,145,Bronze medal
2023,Nguyen Thanh Danh,Tran,7,7,1,7,2,0,24,145,Bronze medal
2002,Thai,Khánh Hiệp Phạm,1,7,0,7,7,0,22,113,Bronze medal
1978,Đỗ Đức,Thái,,,,,,,25,32,Bronze medal
1975,Nguyễn,Khánh Trọng,,,,,,,30,34,Bronze medal
1998,Thu Hà,Đào Thị,7,7,2,7,0,0,23,104,Bronze medal
1998,Hoàng,Lê Thái,7,1,2,6,7,0,23,104,Bronze medal
2022,Ngoc Binh,Vu,7,7,2,7,5,0,28,146,Bronze medal
2022,Tien Nguyen,Hoang,6,7,1,7,7,0,28,146,Bronze medal
