Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2005,Fiachra,Knox,7,7,7,7,0,6,34,43,Silver medal
2019,Lucas,Bachmann,7,7,7,1,7,0,29,55,Silver medal
2004,Fiachra,Knox,7,3,2,7,3,1,23,124,Bronze medal
2017,Cillian,Doherty,7,4,0,6,0,0,17,188,Bronze medal
1998,Raja,Mukherji,3,0,2,6,7,0,18,158,Bronze medal
2023,Fionn,Kimber O'Shea,7,0,0,7,7,0,21,237,Bronze medal
1993,Kevin,McGerty,1,1,1,0,5,5,13,161,Bronze medal
2017,Anna,Mustata,7,0,0,7,2,0,16,265,Bronze medal
2007,Stephen,Dolan,7,0,0,7,0,0,14,226,Bronze medal
2001,Marty,O'Leary,1,0,1,2,7,1,12,212,Bronze medal
1999,Raja,Mukherji,2,0,1,2,6,1,12,202,Bronze medal
1990,Andrew David,McMurry,1,7,0,2,6,0,16,139,Bronze medal
2018,Lucas,Bachmann,7,1,0,7,1,0,16,271,Bronze medal
2016,Robert,Sparkes,5,0,0,7,3,0,15,281,Honourable mention
2003,Diarmuid,Early,7,3,0,1,0,0,11,231,Honourable mention
2018,Anna,Mustata,7,1,0,4,1,1,14,307,Honourable mention
2016,Anna,Mustata,4,0,0,7,3,0,14,312,Honourable mention
2014,Luke,Gardiner,7,1,0,7,0,0,15,296,Honourable mention
2015,Paul,Clarke,3,1,0,7,1,0,12,307,Honourable mention
2024,Owen,Barron,7,1,0,7,0,0,15,327,Honourable mention
1994,Eoghan,Flanagan,0,7,7,1,0,1,16,214,Honourable mention
2017,Mark,Heavey,7,3,0,4,0,0,14,342,Honourable mention
2017,Antonia,Huang,7,0,0,7,0,0,14,342,Honourable mention
2022,Taiga,Shimazu Murray,7,3,0,7,2,0,19,328,Honourable mention
1992,Kevin,McGerty,7,1,0,1,0,2,11,180,Honourable mention
2020,Tianyiwa,Xie,7,2,1,3,0,0,13,345,Honourable mention
2021,Taiga,Murray,0,0,0,1,7,0,8,348,Honourable mention
2007,James,Judd,3,1,0,7,0,0,11,293,Honourable mention
1989,Andrew David,McMurry,0,1,0,7,0,7,15,165,Honourable mention
2014,Oisín,Faust,7,0,0,7,0,0,14,321,Honourable mention
2012,Ariel,Lanza,7,1,0,3,0,0,11,315,Honourable mention
2020,Ellen,Li,7,2,0,3,0,0,12,358,Honourable mention
2022,Fionn ,Kimber O'Shea,7,3,0,7,1,0,18,343,Honourable mention
2022,Emily,Wolfe,7,2,0,7,2,0,18,343,Honourable mention
1994,Richard,Murphy,0,7,0,2,6,0,15,230,Honourable mention
2024,Tianci,Yan,6,0,0,7,1,0,14,366,Honourable mention
2024,Zongwen,Wu,7,0,0,0,7,0,14,366,Honourable mention
2020,Archie,Connolly,7,0,0,4,0,0,11,371,Honourable mention
2006,Galin,Ganchev,5,0,0,7,0,0,12,308,Honourable mention
2007,Galin,Ganchev,0,2,0,7,1,0,10,322,Honourable mention
2019,Tianyiwa,Xie,7,1,0,1,2,0,11,386,Honourable mention
2000,Sean,Murphy,7,1,0,0,0,0,8,287,Honourable mention
2015,Oisín,Flynn-Connolly,7,0,0,0,2,0,9,365,Honourable mention
2020,Laura,Cosgrave,7,2,0,0,0,0,9,395,Honourable mention
2008,Katherine,McCutcheon,7,1,0,1,0,0,9,346,Honourable mention
2008,David,McCarthy,0,1,0,1,7,0,9,346,Honourable mention
2014,Seoirse,Murray,2,3,0,7,0,0,12,366,Honourable mention
2023,Seán,Hallissey,7,0,0,4,2,0,13,407,Honourable mention
2022,Rory,Moore,7,0,0,7,1,0,15,394,Honourable mention
2006,Stephen,Dolan,7,1,0,2,0,0,10,335,Honourable mention
2013,Adam,Connolly,0,1,0,7,0,0,8,355,Honourable mention
2016,Ioana,Grigoras,7,0,0,2,0,0,9,409,Honourable mention
2012,Jonathan,Peters,7,1,0,1,0,0,9,373,Honourable mention
2015,Anna,Mustata,0,0,0,7,1,0,8,394,Honourable mention
2023,Emily,Wolfe,2,0,0,7,2,0,11,425,Honourable mention
2014,Oisín,Flynn-Connolly,7,2,0,1,0,0,10,387,Honourable mention
2002,James,Wall,0,0,0,7,0,0,7,334,Honourable mention
2024,Fionn,Kimber O'shea,7,2,0,2,0,0,11,425,Honourable mention
2007,Yuecong,Wang,0,1,0,7,0,0,8,365,Honourable mention
1995,Deirdre,O'Brien,7,0,0,3,0,0,10,291,Honourable mention
2019,Laura,Cosgrave,1,0,0,7,0,0,8,444,Honourable mention
2017,Darragh,Glynn,7,1,0,3,0,0,11,442,Honourable mention
2020,Brendan,Alinquant,7,0,0,0,0,0,7,445,Honourable mention
1995,Peter,McNamara,7,0,0,1,1,0,9,306,Honourable mention
2013,Jessica,Weitbrecht,0,7,0,0,0,0,7,394,Honourable mention
2013,Oisín,Faust,7,0,0,0,0,0,7,394,Honourable mention
2013,Declan,Manning,0,0,0,7,0,0,7,394,Honourable mention
2014,Ivan,Lobaskin,7,0,0,1,0,0,8,421,Honourable mention
2014,Karen,Briscoe,7,0,0,0,1,0,8,421,Honourable mention
1994,Mark,Flanagan,0,7,1,0,1,1,10,297,Honourable mention
2006,Anthony,Walsh,7,0,0,1,0,0,8,388,Honourable mention
2006,James,Judd,0,1,0,7,0,0,8,388,Honourable mention
2022,James,Chen,7,1,0,0,1,0,9,469,Honourable mention
2017,Mark,Fortune,1,0,0,7,0,0,8,497,Honourable mention
1990,Cian Sean,Dorr,4,1,1,0,4,5,15,156,
1993,Eoghan,Flanagan,0,0,1,0,3,5,9,210,
1988,Luis,O'Shea,4,5,0,1,2,0,12,140,
2005,Séamus,O'Boyle,2,1,0,6,0,0,9,277,
1993,John,Sullivan,1,0,0,2,5,0,8,225,
2002,David,Murray,6,0,0,4,1,0,11,266,
1996,Gavin,Hurley,6,0,1,0,0,0,7,248,
1990,Julian,Norman McCrae,0,6,1,0,5,1,13,184,
2008,Galin,Ganchev,5,1,0,4,1,0,11,320,
1999,David,Conlon,3,1,2,2,0,1,9,270,
1991,Eoghan,Burns,0,3,3,1,4,2,13,194,
1996,John,Holland,4,1,1,0,0,0,6,266,
1992,Eoghan,Burns,0,3,2,1,0,3,9,204,
1994,John,Sullivan,0,5,4,0,1,4,14,244,
1992,Michael,Sharpe,5,1,0,2,0,0,8,211,
1992,Barrie,Gilligan,3,2,0,0,0,3,8,211,
2001,Raymond,Kinane,1,0,0,2,3,0,6,312,
2001,David,Murray,0,0,1,2,3,0,6,312,
2005,Galin,Ganchev,3,1,0,1,0,0,5,341,
1998,David,Conlon,0,6,1,0,0,0,7,281,
1993,Simon,O'Callaghan,0,0,0,0,1,4,5,284,
2001,David,Geraghty,2,0,0,0,3,0,5,327,
2005,Stephen,Ryan,0,1,1,2,0,0,4,356,
1999,Michael J.,Ryan,3,0,1,1,1,1,7,315,
1990,Aidan,Hollinshead,4,1,2,1,3,0,11,216,
1991,Damien,Fennell,0,3,2,1,1,2,9,226,
1991,Cathal,Walsh,1,2,0,1,3,2,9,226,
2004,Stephen,Casey,3,1,1,2,1,0,8,351,
2000,Benedict,Williams,0,1,0,5,0,0,6,333,
2000,Michael J.,Ryan,2,1,0,2,1,0,6,333,
2008,Nick,Byrne,2,4,0,1,0,0,7,392,
2009,Jack,McKenna,2,2,0,2,0,0,6,416,
1994,William Mark,Dukes,1,3,6,1,0,0,11,284,
1997,David,Ryan,1,0,0,4,2,0,7,340,
2023,Tianci,Yan,2,4,0,1,2,0,9,459,
2019,Alex,Hanley,4,0,0,1,2,0,7,463,
2011,Padraig,Condon,6,0,0,1,0,0,7,420,
1988,Simon,Murphy,5,1,0,0,0,0,6,201,
2008,Jack,McKenna,2,0,0,4,0,0,6,406,
2021,James,Chen,2,0,0,0,0,0,2,470,
2011,Kieran,Cooney,4,0,0,2,0,0,6,428,
2011,Ewan,Dalby,3,0,0,2,1,0,6,428,
2018,Nicholas,Pochinkov,3,0,0,2,0,0,5,452,
2018,Sean,Fitzgerald,1,0,0,4,0,0,5,452,
1989,Stephen,Craddock,0,0,3,4,0,0,7,222,
1995,Brian,Jones,3,0,0,4,1,0,8,315,
1996,Gareth,Cosgrave,4,0,0,0,0,0,4,325,
