Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2018,Sean Anderson,Ty,7,1,0,5,0,0,13,320,Honourable mention
2005,Jon,Henri A. Ma,1,1,0,7,0,0,9,277,Honourable mention
1991,Jose Ernie C.,Lope,7,7,0,1,0,0,15,175,Honourable mention
2014,Clyde Wesley,Ang,7,0,0,7,0,0,14,321,Honourable mention
2020,Vincent,Dela Cruz,7,0,0,4,1,0,12,358,Honourable mention
1997,Mark John,Hermano,1,7,0,1,2,0,11,272,Honourable mention
1994,Glen M,Ong,2,0,7,2,3,1,15,230,Honourable mention
2020,Sarji Elijah,Bona,7,0,0,4,0,0,11,371,Honourable mention
2016,Vince Jan,Torres,5,0,0,7,0,0,12,368,Honourable mention
2022,Rickson Caleb,Tan,7,2,0,7,1,0,17,364,Honourable mention
2022,Filbert Ephraim,Wu,6,1,0,7,3,0,17,364,Honourable mention
2005,Charles,William O. Ang,0,0,0,7,0,0,7,322,Honourable mention
2022,Enrico Rolando,Martinez,7,1,0,7,1,0,16,377,Honourable mention
2002,Samuel,Timothy Dy,0,0,0,7,1,0,8,308,Honourable mention
2024,Ervin Joshua,Bautista,5,0,0,7,0,0,12,413,Honourable mention
2010,Zheng Rong Sojor,Wu,3,0,0,7,0,0,10,366,Honourable mention
2013,Ma. Czarina Angela,Lao,0,0,0,7,0,0,7,394,Honourable mention
2014,Ma. Czarina Angela,Lao,1,0,0,7,0,0,8,421,Honourable mention
2007,Jonathan Aldric,Chua,0,0,0,7,0,0,7,402,Honourable mention
2024,Mohammad Nur,Casib,7,1,0,0,0,0,8,475,Honourable mention
1999,Patrick,Lim,3,0,2,5,0,1,11,227,
1988,Jerome Suntay,Khohayting,3,5,0,2,1,0,11,150,
2011,Kenneth Tan,Co,6,0,0,5,1,0,12,320,
2001,Timothy L.,Uy,3,0,0,1,1,2,7,296,
1992,Alfonso P.,Gonzales III,0,2,0,2,0,4,8,211,
2009,Jonathan Santos,Wong,1,2,0,5,0,0,8,376,
2000,Kirk Jon O. L.,Khu,3,1,0,3,0,0,7,309,
1998,Daniel,Yagan,2,0,1,0,4,0,7,281,
1993,Alfonso P.,Gonzales III,0,2,0,0,2,1,5,284,
2001,Ivan Remington,Or,3,0,0,0,2,0,5,327,
1994,Bernard L,Cran,1,6,0,4,1,0,12,268,
2001,Timothy John,Chua,2,0,1,0,1,0,4,347,
1994,Paul,Manalastas,1,5,1,2,2,0,11,284,
2004,Jose Ramon,Batiller,0,2,1,0,4,0,7,366,
2008,Mark Benedict,Tan,1,0,0,4,1,0,6,406,
1999,Kirk Jon O. L.,Khu,1,0,2,3,0,0,6,344,
2005,Daniel Andrew O.,Tan,0,1,0,1,0,0,2,396,
2005,Gian,Jeffson D. Chua,0,1,0,1,0,0,2,396,
2002,Marc,Rainier Dy Ngo,0,0,0,4,0,0,4,378,
2000,Timothy L.,Uy,0,1,0,3,0,0,4,368,
1989,Rommel,Regis,2,3,0,0,0,0,5,236,
2002,Raymund Christopher,Cuesico,0,0,0,3,0,0,3,393,
1993,Tyrel,R. Tugade,0,0,0,3,0,0,3,339,
1993,May,T. Lim,0,0,0,0,3,0,3,339,
2015,Raymond Joseph,Fadri,0,0,0,3,0,0,3,480,
1990,Jonathan,Sy,0,0,1,1,6,0,8,257,
1991,Ronaldo N.,Carpio,0,1,2,0,1,0,4,268,
2003,Rafael Gerardo Sto. Tomas,Tensuan,2,1,0,0,0,0,3,386,
1994,Melvin T,Marfega,0,4,2,1,0,0,7,326,
1997,Paul,Dayao,0,0,0,1,2,0,3,391,
2009,Earl John Rosales,Chua,1,1,0,0,0,0,2,482,
2002,Ryan Jerome,Chua,1,0,0,1,0,0,2,410,
2007,Tobit James,Narciso,0,1,0,3,0,0,4,447,
1990,Michael,Garcia,0,3,1,1,2,0,7,266,
1995,Rolando,Navarro Jr.,1,0,1,1,1,0,4,359,
1993,Glen,C. Ong,0,0,0,2,0,0,2,360,
1993,Benedict,L. Chan,0,1,0,0,1,0,2,360,
2004,Clark Jefferson Ng,Cue,0,1,1,0,1,0,3,424,
2007,Stephanie Anne,Oliveros,1,1,0,1,0,0,3,454,
2007,Jeffrey Kenneth,Go,0,1,0,2,0,0,3,454,
2007,Darren Mendell,Sy,0,2,0,0,1,0,3,454,
1999,Antonio Valente,Macarilay,1,1,1,1,0,0,4,394,
1996,Patrick A.,Santiago,1,0,0,1,0,0,2,372,
1996,Richard B.,Eden,0,0,1,1,0,0,2,372,
1996,Karl,Oliver A. Yu,0,0,1,0,0,1,2,372,
2003,Heindrick Franell,Cu,0,2,0,0,0,0,2,402,
2003,Ryan Jerome,Chua,2,0,0,0,0,0,2,402,
1998,Antonio Valente,Macarilay,2,0,0,0,0,0,2,369,
1989,Marisciel,Litong,2,0,0,1,0,0,3,258,
2008,Jeffrey Kenneth,Go,0,1,0,1,0,0,2,479,
1994,Rico T,Draper,1,4,0,0,0,0,5,345,
2004,Steven Llanos,Camina,0,1,0,0,0,1,2,437,
2004,Rafael Gerardo Sto. Tomas,Tensuan,0,0,1,0,0,1,2,437,
2004,Karlvin Cheng,Ong,0,0,0,0,1,1,2,437,
2002,Heindrick Franell,Cu,0,0,0,1,0,0,1,431,
2000,Mark Anthony T.,Carlos,0,1,0,1,0,0,2,416,
2009,Carlo Francisco Echavez,Adajar,0,0,1,0,0,0,1,511,
1990,Sherwin,Tobibio,0,2,1,0,2,0,5,279,
1990,Noel,Patron,1,1,1,0,2,0,5,279,
1990,Eric Angelo,Franco,0,0,1,0,4,0,5,279,
1988,Joseph,Del Callar,0,1,1,0,0,0,2,243,
1988,Dennis,Lee,1,0,0,0,1,0,2,243,
1989,Ceferino,Sanchez,0,0,0,2,0,0,2,265,
1996,Mark,John T. Hermano,0,0,1,0,0,0,1,392,
1996,Marlon,Louie M. Musngi,0,0,1,0,0,0,1,392,
1995,Michael,Daniel Samson,1,0,1,0,0,0,2,381,
1998,Christian Paol,Chan Shio,0,0,0,1,0,0,1,388,
1998,Jason,Tan,0,0,1,0,0,0,1,388,
2007,Carlo Francisco Echavez,Adajar,0,0,0,1,0,0,1,482,
2003,Raymund Christopher,Cuesico,0,1,0,0,0,0,1,427,
2003,Jose Ramon,Batiller,0,0,0,1,0,0,1,427,
1999,Macelino,Uy,1,0,1,0,0,1,3,422,
1994,Kerwin O,Khu,2,0,0,1,0,0,3,362,
2011,Russelle,Guadalupe,1,0,0,0,0,0,1,530,
