Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2006,Elia,Santi,7,0,0,7,0,0,14,254,Honourable mention
2001,Gabriele,Dalla Torre,1,0,1,7,1,0,10,243,Honourable mention
2016,Andrea,Ulliana,6,0,0,7,1,0,14,312,Honourable mention
1998,Giuliano,Panico,7,5,0,0,0,0,12,218,Honourable mention
2013,Gioacchino,Antonelli,5,1,0,7,1,0,14,279,Honourable mention
1994,Francesco,Morandin,0,7,6,3,0,1,17,205,Honourable mention
2011,Julian,Demeio,3,0,2,7,2,0,14,303,Honourable mention
2012,Marco,Trevisiol,7,0,0,5,0,0,12,302,Honourable mention
2001,Federico,Poloni,0,0,0,7,2,0,9,262,Honourable mention
1994,Manolo,Eminenti,0,5,7,3,1,0,16,214,Honourable mention
1994,Davide,Gaiotto,0,7,2,3,4,0,16,214,Honourable mention
2013,Giada,Franz,1,1,0,7,2,0,11,306,Honourable mention
2002,Massimiliano,Patassini,0,1,0,7,2,0,10,281,Honourable mention
2003,Riccardo,Scala,2,0,0,7,0,0,9,269,Honourable mention
1989,Andrea,Maffei,0,7,0,7,0,0,14,172,Honourable mention
1989,Romano,Lonardoni,7,3,0,1,3,0,14,172,Honourable mention
1997,Roberto,Pinciroli,4,0,0,0,7,0,11,272,Honourable mention
1992,Davide,Corticelli,0,3,7,0,0,0,10,192,Honourable mention
2004,Marco,Golla,7,1,2,0,0,1,11,295,Honourable mention
2016,Nikita,Deniskin,7,1,1,3,0,0,12,368,Honourable mention
1995,Andrea,Altomani,7,0,0,1,5,0,13,263,Honourable mention
1998,Agostino,Butti,7,0,1,0,0,0,8,271,Honourable mention
2014,Dario,Rancati,7,0,0,4,0,0,11,375,Honourable mention
2017,Andrea,Ciprietti,7,2,0,1,2,0,12,416,Honourable mention
2003,Vincenzo,Mantova,7,0,0,0,0,0,7,320,Honourable mention
2003,Jacopo,D'Aurizio,0,0,0,7,0,0,7,320,Honourable mention
2007,Antonio,De Capua,0,0,0,7,1,0,8,365,Honourable mention
1991,Marco,Cammi,0,2,0,7,0,0,9,226,Honourable mention
1993,Alessandra,Faggionato,1,3,0,0,6,0,10,199,
1999,Luca,Covassin,5,1,3,1,0,1,11,227,
1999,Edoardo,Valori,5,0,1,2,2,1,11,227,
1993,Agnese,Callegari,1,0,0,5,3,0,9,210,
1996,Andrea,Bocci,2,0,1,0,1,6,10,216,
1992,Marco,Cammi,0,5,3,2,0,2,12,170,
1967,Alberto,Arosio,,,,,,,20,53,
2015,Luca,Macchiaroli,2,3,1,3,3,0,12,307,
1988,Marco,Oman,4,2,0,1,4,0,11,150,
1967,Fausto,Guerini,,,,,,,19,58,
1993,Davide,Pagnin,0,0,4,0,3,0,7,241,
1991,Marco,Lombardi,0,4,2,6,0,2,14,186,
1992,Bruno,Martelli,0,4,0,0,1,5,10,192,
2004,Riccardo,Scala,6,1,1,0,3,0,11,295,
1985,Dario,Benedetto,7,1,0,2,0,0,10,129,
2006,Enzo,Busseti,5,1,0,6,0,0,12,308,
1986,Emanuele,Callegari,1,2,0,7,2,0,12,133,
2014,Matteo,Migliorini,6,6,0,1,0,0,13,361,
1999,Davide,Vittone,6,0,0,2,0,0,8,292,
1991,Alberto,Canonaco,4,4,3,0,0,0,11,210,
1991,Federico,Ponchio,4,1,0,2,4,0,11,210,
1968,Alberto,Arosio,2,7,0,5,3,7,24,65,
1996,Damiano,Fulghesu,4,1,0,0,0,0,5,290,
2001,Emanuele,Haus,2,0,1,2,0,0,5,327,
1968,Fausto,Guerini,5,7,7,2,2,0,23,69,
2012,Luigi,Pagano,4,0,0,3,0,1,8,398,
2015,Alberto,Alfarano,1,2,1,2,1,0,7,420,
1987,Mauro,Brunato,0,0,0,7,0,0,7,180,
2000,Piotr,Karwasz,0,1,1,3,0,0,5,350,
2015,Riccardo,Zanotto,3,1,0,0,1,0,5,449,
2004,Paolo Giosue',Giarrusso,0,2,0,4,0,0,6,382,
1991,Emanuele,Paolini,0,1,4,1,0,0,6,253,
2000,Luca,Martinazzi,0,2,1,1,0,0,4,368,
2000,Andrea,Ferretti,0,1,1,2,0,0,4,368,
1977,Guido,Valenzin,,,,,,,8,124,
1968,Livio,Cettolini,0,0,0,5,4,8,17,77,
1987,Marco,Basetto,3,0,0,0,0,3,6,191,
1998,Edoardo,Valori,0,0,1,2,0,0,3,340,
1985,Emanuele,Callegari,0,1,0,0,2,1,4,170,
1997,Massimo,Mongia,0,0,0,4,0,0,4,376,
1997,Nicola,Gigli,1,1,1,1,0,0,4,376,
1994,Thomas,Daniel,3,1,0,1,3,0,8,318,
2001,Francesco,Marigo,0,0,0,0,2,0,2,398,
1977,Fabio,Barbone,,,,,,,6,133,
1968,Fabrizio,Catanese,0,6,0,5,0,3,14,83,
1988,Fulvio,Piccinonno,2,0,1,0,0,0,3,233,
1977,Francesco,De Bona,,,,,,,5,137,
1967,Roberto,Gaetano,,,,,,,7,89,
2004,Simone,Di Marino,1,1,0,0,0,0,2,437,
1983,Alessandro,Silvetti,,,,,,,1,168,
1983,Pippino,Nobile,,,,,,,1,168,
1985,Riccardo,Magnolfi,1,0,0,1,0,0,2,189,
1985,Achille,Astolfi,1,0,0,1,0,0,2,189,
1985,Valentina,Luridiana,0,1,0,0,0,1,2,189,
1987,Achille,Astolfi,1,0,0,0,0,0,1,217,
1968,Daniele,Mazza,0,5,2,1,0,3,11,88,
2003,Lorenzo,Villa,0,0,0,0,1,0,1,427,
1968,Roberto,Gaetano,1,2,0,5,0,1,9,90,
1984,S.,Garuglieri,0,0,0,0,0,0,0,183,
1984,D.,Perret,0,0,0,0,0,0,0,183,
1984,M.,Chilla,0,0,0,0,0,0,0,183,
1984,R.,Gianferri,0,0,0,0,0,0,0,183,
1984,F.,Riccardi,0,0,0,0,0,0,0,183,
1984,D.,Ponti,0,0,0,0,0,0,0,183,
1977,Claudio,Teghil,,,,,,,2,148,
1983,Ettore,Savoino,,,,,,,0,179,
1983,Alessandro,Zappala,,,,,,,0,179,
1983,Fabio,Michiorri,,,,,,,0,179,
1983,Fiorillo-Christiana,Russo,,,,,,,0,179,
1968,Pierluigi,Zezza,0,0,0,0,0,5,5,94,
1977,Stefano,Schierano,,,,,,,1,152,
1967,Guilio,Zambon,,,,,,,3,99,
