Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2020,Umesh,Manicum,0,0,0,4,0,0,4,505,
2012,Hugh Jordan,Hoford,5,0,0,0,0,0,5,450,
1999,Siddique,Khan,2,1,0,2,0,0,5,371,
2011,Bjorn Varuun,Ramroop,2,0,0,2,0,0,4,466,
2011,Prasanna,Ramakrishnan,2,0,0,1,1,0,4,466,
2011,Kerry Shastri,Singh,2,0,0,1,1,0,4,466,
2015,Arjun Isa,Mohammed,3,0,0,0,0,0,3,480,
2015,Alex,Navarro,1,0,0,1,1,0,3,480,
2016,Maehak Sandhya Jyoti,Ramlogan,1,1,0,1,0,0,3,501,
2016,Arjun Isa,Mohammed,1,1,0,1,0,0,3,501,
1996,Kavita,Baball,0,0,2,0,1,0,3,353,
2013,Sitara,Persad,1,0,0,3,0,0,4,442,
2004,Kevin,Khan-Kernaman,2,1,1,0,0,0,4,408,
2001,Kieron Scott,Singh,1,0,0,0,1,0,2,398,
1995,Rakesh,Lal,3,0,1,1,0,0,5,348,
2020,Alex Nicholas,Adams,1,0,1,0,0,0,2,521,
1994,Natalie,Nunes,0,3,1,0,2,1,7,326,
2006,Nandaki,Keshavan,3,0,0,3,0,0,6,422,
2010,Christopher,Mejias,2,0,0,3,1,0,6,445,
2009,Bjorn Varuun,Ramroop,1,1,0,0,0,0,2,482,
2016,Jihanne Jozefe,Shepherd,1,0,0,0,0,1,2,515,
2002,Sarasvati,Bahadursingh,1,0,0,0,1,0,2,410,
2002,Andrew,Affoo,0,0,0,0,2,0,2,410,
2002,Abuenameh,Aiyejina,0,0,0,0,2,0,2,410,
1992,Navin,Parasram,0,1,1,1,1,0,4,276,
2006,Keron,Mootoosingh,3,0,0,2,0,0,5,427,
2008,Bjorn Varuun,Ramroop,2,1,0,0,0,0,3,459,
2008,Kerry Shastri,Singh,2,1,0,0,0,0,3,459,
2021,Sunella,Ramnath,0,0,0,0,0,0,0,533,
2024,Keagan Sachin,Ragoobar,1,0,0,3,0,0,4,525,
2014,Alex,Navarro,0,2,0,1,0,0,3,483,
2014,Vinay,Maniam,2,0,0,1,0,0,3,483,
2014,Maryam,Archie,0,0,0,3,0,0,3,483,
2020,Varaun,Ramgoolie,0,0,1,0,0,0,1,532,
2005,Amrik,Kochhar,0,0,0,1,0,0,1,445,
1993,Brian,Armour,1,0,0,0,1,0,2,360,
2011,Siddhartha,Jahorie,2,0,0,1,0,0,3,491,
2011,Stephanie Giselle Kamille,Hosang,2,0,0,1,0,0,3,491,
2004,Surrin,Deen,1,1,0,0,1,0,3,424,
1999,Keren,Charles,2,1,0,1,0,0,4,394,
1999,Sean,Jackman,0,1,1,1,0,1,4,394,
2014,Stephen,Yearwood-Davidson,1,0,0,1,0,0,2,493,
1998,Rajini,Haraksingh,2,0,0,0,0,0,2,369,
1998,Siddique,Khan,2,0,0,0,0,0,2,369,
2012,Vivek Reddy,Mathangi,1,0,0,2,0,0,3,483,
1997,Ravi,Baball,0,0,0,2,0,0,2,408,
2007,Aarti,Jagmohansingh,1,1,0,0,0,0,2,464,
2007,Chandresh Amrit,Ramlagan,0,0,1,1,0,0,2,464,
1994,Peter,Hosein,0,1,0,2,2,0,5,345,
2004,Nandaki,Keshavan,0,2,0,0,0,0,2,437,
2013,Hugh Jordan,Hoford,0,0,0,0,1,0,1,474,
2006,Chandresh Amrit,Ramlagan,2,0,0,1,0,0,3,448,
2006,Vinod,Sookram,0,0,0,3,0,0,3,448,
2000,Joseph,Kelshall,0,0,0,2,0,0,2,416,
2009,Siddhartha,Jahorie,0,1,0,0,0,0,1,511,
2009,Amanda Mary,Aleong,0,1,0,0,0,0,1,511,
2024,Amir Nilesh,Mahadeo,1,0,0,0,1,0,2,551,
2010,Prithvi,Ramakrishnan,2,0,0,2,0,0,4,473,
2001,Snehal,Pinto Pereira,1,0,0,0,0,0,1,429,
2020,Vishan,Ramoutar,0,0,0,0,0,0,0,560,
2020,Ilijah,Corbin,0,0,0,0,0,0,0,560,
2012,Kirin Rajiv,Rambaran,1,0,0,1,0,0,2,498,
1997,Ziyad,Hosein,1,0,0,0,0,0,1,419,
1997,Shastri,Sandy,0,0,0,1,0,0,1,419,
2010,Amanda Mary,Aleong,0,0,0,3,0,0,3,477,
2010,Siddhartha,Jahorie,1,0,0,0,2,0,3,477,
2015,Adam Scott Darryl,Superville,0,0,0,1,0,0,1,532,
1992,Shiva,Sandy,0,1,0,1,0,0,2,297,
2019,Celine,Roodal,0,0,0,0,0,0,0,573,
1995,Kavita,Baball,1,0,0,1,0,0,2,381,
1995,William,Blackwell II,1,0,0,1,0,0,2,381,
1995,Steven,Khan,0,0,0,2,0,0,2,381,
2003,Siddarth,Kamath,0,1,0,0,0,0,1,427,
2003,Ashvini,Keshavan,0,1,0,0,0,0,1,427,
2013,Vinay,Maniam,0,0,0,0,0,0,0,494,
2013,Arhona Reshme,Pariag,0,0,0,0,0,0,0,494,
2013,Stephen,Yearwood-Davidson,0,0,0,0,0,0,0,494,
2008,Prithvi,Ramakrishnan,0,1,0,0,0,0,1,508,
2008,Siddhartha,Jahorie,0,0,0,0,0,0,0,521,
1992,Keith,Francis,0,0,0,0,0,0,0,318,
