Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2023,Jitendra,Barua,7,1,1,7,0,0,16,349,Honourable mention
2014,Asif E,Elahi,7,0,0,7,0,0,14,321,Honourable mention
2014,Md Sanzeed,Anwar,7,0,0,7,0,0,14,321,Honourable mention
2012,Mirza Md. Tanjim Shorif,Mugdho,7,0,0,1,3,0,11,315,Honourable mention
2019,Md Maruf Hasan,Rubab,7,6,0,0,0,0,13,361,Honourable mention
2016,Md Sanzeed,Anwar,7,2,0,4,0,0,13,355,Honourable mention
2009,Haque Muhammad,Ishfaq,2,7,0,1,0,0,10,335,Honourable mention
2010,Haque Muhammad,Ishfaq,6,0,0,7,0,0,13,313,Honourable mention
2021,Tahjib Hossain,Khan,0,0,0,7,0,0,7,372,Honourable mention
2022,Md. Ashraful Islam ,Fahim,2,1,0,7,7,0,17,364,Honourable mention
2007,Tanvir Ahamed,Bhuyain,0,1,0,7,2,0,10,322,Honourable mention
2009,Pranon Rahman,Khan,7,1,0,1,0,0,9,354,Honourable mention
2011,Kazi Hasan,Zubaer,7,0,0,1,2,0,10,356,Honourable mention
2010,Kazi Hasan,Zubaer,5,0,0,7,0,0,12,337,Honourable mention
2008,Nazia Naser,Chowdhury,7,1,0,1,0,0,9,346,Honourable mention
2007,Shouman,Das,1,1,0,7,0,0,9,344,Honourable mention
2019,Dewan Saadman,Hasan,7,0,0,0,2,0,9,417,Honourable mention
2006,A. S. M. Sohidull,Islam,7,1,1,1,0,0,10,335,Honourable mention
2024,Musahid,Ahmed,3,2,0,0,7,0,12,413,Honourable mention
2014,Sazid Akhter,Turzo,3,0,0,7,0,0,10,387,Honourable mention
2018,Soumitra,Das,7,1,0,0,0,0,8,413,Honourable mention
2024,Md Nafis Noor,Taseen,3,0,0,7,0,0,10,434,Honourable mention
2022,Nujhat Ahmed ,Disha,7,0,0,7,0,0,14,420,Honourable mention
2012,Adib,Hasan,7,0,0,1,0,0,8,398,Honourable mention
2013,Mohammad Zahidul,Hasan,0,0,0,7,0,0,7,394,Honourable mention
2024,Tahsin,Khan,7,2,0,0,0,0,9,457,Honourable mention
2014,Mutasim,Mim,7,0,0,1,0,0,8,421,Honourable mention
2007,Md,Ishat-E-Rabban,0,0,0,7,0,0,7,402,Honourable mention
2006,Shouman,Das,7,0,0,1,0,0,8,388,Honourable mention
2010,Nafiza,Anjum Promee,0,0,0,7,0,0,7,418,Honourable mention
2021,Md. Fuad Al ,Alam,4,0,0,6,0,0,10,319,
2008,Samin,Riasat,5,1,0,4,0,0,10,337,
2011,Sourav,Das,6,0,0,1,1,0,8,402,
2008,Tarik Adnan,Moon,5,1,0,1,0,0,7,392,
2008,Haque Muhammad,Ishfaq,2,1,0,4,0,0,7,392,
2023,Imad Uddin Ahmad,Hasin,2,4,0,1,2,0,9,459,
2005,Syed,Mostafa Tahsin,0,1,0,1,0,0,2,396,
2009,Kazi Hasan,Zubaer,3,0,0,1,0,0,4,444,
2019,Mashroor Hasan,Bhuiyan,1,1,0,0,2,0,4,489,
2011,Nur Muhammad,Shafiullah,2,0,0,1,2,0,5,449,
2011,Nafiza,Anjum Promee,2,0,0,0,1,1,4,466,
2005,Md.,Mahbubul Hasan,0,0,0,1,0,0,1,445,
2007,Tarik Adnan,Moon,0,1,0,2,0,0,3,454,
2007,Nazia Naser,Chowdhury,0,2,0,0,0,0,2,464,
2006,Sabrina,Tabassum,2,0,0,1,0,0,3,448,
2011,Fahim,Ferdous,2,0,0,0,0,0,2,516,
2010,Pranon Rahman,Khan,2,0,0,0,0,0,2,484,
2005,Rafatul,Faria,0,0,0,0,0,0,0,486,
2005,Sabrina,Tabassum,0,0,0,0,0,0,0,486,
2005,Md.,Tahmid-Ul-Islam Rafi,0,0,0,0,0,0,0,486,
2005,Shahriar,Rouf,0,0,0,0,0,0,0,486,
2006,Rafatul,Faria,0,0,0,1,0,0,1,475,
