Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2024,Paulius,Aleknavičius,7,7,6,7,7,0,34,11,Gold medal
2007,Kęstutis,Česnavičius,7,7,0,7,7,1,29,28,Gold medal
2010,Linas,Klimavičius,7,7,0,7,1,0,22,76,Silver medal
2008,Vytautas,Gruslys,7,5,0,7,7,0,26,78,Silver medal
2023,Paulius,Aleknavičius,7,0,7,7,7,0,28,104,Silver medal
2014,Ignas,Urbonavičius,5,7,0,7,6,0,25,95,Silver medal
1997,Vaidas,Gasiūnas,4,7,7,3,7,0,28,79,Silver medal
2009,Vaidotas,Juronis,7,6,2,5,7,0,27,101,Silver medal
2022,Paulius,Aleknavičius,7,7,1,7,7,0,29,112,Silver medal
1996,Giedrius,Alkauskas,5,0,5,4,0,7,21,82,Silver medal
2006,Daumilas,Ardickas,7,7,0,7,0,0,21,98,Silver medal
2002,Aivaras,Novikas,7,7,1,7,1,0,23,99,Silver medal
2005,Daumilas,Ardickas,7,7,0,7,0,1,22,122,Bronze medal
2012,Linas,Klimavičius,7,7,0,2,4,0,20,140,Bronze medal
2020,Dominykas,Marma,7,2,0,7,7,0,23,162,Bronze medal
2006,Kęstutis,Česnavičius,7,1,0,7,3,0,18,132,Bronze medal
2001,Aivaras,Novikas,7,0,1,7,3,0,18,127,Bronze medal
1996,Vaidas,Gasiūnas,2,1,6,0,1,7,17,121,Bronze medal
2010,Greta,Kuprijanovaitė,4,7,2,7,0,0,20,151,Bronze medal
2014,Lukas,Jonuška,7,7,0,7,0,0,21,163,Bronze medal
2011,Linas,Klimavičius,7,0,2,7,4,0,20,171,Bronze medal
2017,Zigmas,Bitinas,7,3,0,7,0,0,17,188,Bronze medal
1999,Gediminas,Lukšys,5,1,3,5,0,1,15,138,Bronze medal
2007,Vytautas,Gruslys,7,1,0,7,1,0,16,171,Bronze medal
2007,Aistis,Atminas,7,1,0,7,1,0,16,171,Bronze medal
2009,Greta,Kuprijanovaitė,7,2,0,5,6,0,20,190,Bronze medal
2013,Ignas,Urbonavičius,7,5,0,1,7,0,20,180,Bronze medal
2016,Antanas,Kalkauskas,7,2,0,7,2,0,18,206,Bronze medal
2019,Ernestas,Ramanauskas,7,0,0,7,7,0,21,214,Bronze medal
2008,Vaidotas,Kurlianskas,5,5,0,7,1,0,18,186,Bronze medal
2000,Gediminas,Lukšys,3,1,3,7,1,0,15,161,Bronze medal
2021,Paulius ,Aleknavičius,7,0,0,0,7,0,14,218,Bronze medal
1996,Vytautas,Paškūnas,0,7,5,1,0,1,14,150,Bronze medal
2010,Elena,Dulskytė,4,6,0,7,0,0,17,187,Bronze medal
2011,Motiejus,Valiūnas,7,1,0,7,3,0,18,202,Bronze medal
2002,Zymantas,Darbenas,7,3,0,7,0,0,17,177,Bronze medal
2012,Justinas,Česonis,7,7,0,2,0,0,16,204,Bronze medal
2015,Andrius,Ovsianas,7,0,0,7,1,0,15,217,Bronze medal
2006,Laurynas,Mikšys,7,0,1,7,0,0,15,189,Bronze medal
2003,Andrius,Stankevicius,7,0,0,7,0,0,14,179,Bronze medal
2003,Matas,Sileikis,5,1,0,7,1,0,14,179,Bronze medal
1998,Mindaugas,Galvonas,0,7,7,3,0,0,17,165,Bronze medal
2014,Aidas,Kilda,7,3,0,7,2,0,19,221,Bronze medal
1999,Paulius,Drungilas,5,1,0,1,3,3,13,178,Bronze medal
2013,Mykolas,Blažonis,7,2,1,7,0,0,17,211,Bronze medal
