Year,Name,Surname,Problem1,Problem2,Problem3,Problem4,Problem5,Problem6,Total,Rank,Award
2001,Karol,Cwalina,7,0,1,0,2,0,10,243,Honourable mention
2016,Grzegorz,Dłużewski,3,0,0,7,4,0,14,312,Honourable mention
1988,Grzegorz,Łabędzki,0,7,1,3,0,1,12,140,Honourable mention
1992,Mariusz,Szyposzyński,7,2,0,0,1,2,12,170,Honourable mention
2014,Mikołaj,Leonarski,7,0,1,7,0,0,15,296,Honourable mention
2013,Konrad Jan,Paluszek,0,7,0,7,0,0,14,279,Honourable mention
1997,Tomasz,Elsner,2,0,1,7,3,0,13,247,Honourable mention
2011,Tomasz,Cieśla,5,0,0,7,2,0,14,303,Honourable mention
1998,Szymon,Pliś,0,7,0,4,0,0,11,226,Honourable mention
2003,Michał,Lasoń,2,0,0,7,0,1,10,247,Honourable mention
1993,Leszek,Winniczuk,0,0,0,7,1,0,8,225,Honourable mention
1988,Rafał,Latała,3,7,1,0,0,0,11,150,Honourable mention
2002,Michał,Jóźwikowski,1,0,1,7,1,0,10,281,Honourable mention
1961,Andrzej,Jeśmanowicz,,,,,,,,,Honourable mention
1990,Andrzej,Kosiński,0,7,3,1,2,0,13,184,Honourable mention
2013,Marcin,Kostrzewa,7,2,0,0,0,0,9,335,Honourable mention
2003,Witold,Rębacz,0,1,0,7,0,0,8,292,Honourable mention
1997,Tomasz,Czajka,2,0,0,7,0,0,9,299,Honourable mention
1998,Piotr,Przytycki,0,7,0,0,0,0,7,281,Honourable mention
2013,Jakub,Skorupski,1,0,0,7,0,0,8,355,Honourable mention
2016,Radomił,Baran,7,0,0,2,0,0,9,409,Honourable mention
1990,Krzysztof,Frączek,1,0,1,7,1,0,10,225,Honourable mention
2010,Michał,Miśkiewicz,7,0,0,0,1,0,8,401,Honourable mention
1971,Roger,Krupiński,,,,,,,10,49,
1965,Tadeusz,Iwaniec,4,2,1,2,7,3,19,38,
1978,Jerzy,Sawa,,,,,,,21,64,
1978,Jarosław,Wróblewski,,,,,,,21,64,
1964,Henryk,Hecht,,,,,,,26,36,
1965,Andrzej,Zarach,4,6,0,6,2,0,18,41,
1969,Krystyna,Parczyk,5,1,7,1,4,2,20,58,
1983,Marek,Gałecki,,,,,,,13,97,
1986,Marcin,Mazur,7,0,1,0,7,0,15,110,
1959,Maciej,Bryński,,,,,,,,,
1967,Zygmunt,Ratajczak,,,,,,,,,
1973,Andrzej,Strojnowski,0,6,0,4,6,0,16,69,
1959,Stefan,Grabowski,,,,,,,,,
2001,Michał,Adamaszek,3,0,0,3,3,0,9,262,
1963,Cezary,Ferens,,,,,,,20,36,
1965,Ewa,Ligocka,4,1,0,6,5,0,16,45,
1969,Mariusz,Koras,0,7,2,6,3,0,18,63,
1983,Andrzej,Resztak,,,,,,,11,105,
1983,Adam,Sikora,,,,,,,11,105,
2007,Piotr,Dobel,3,0,1,6,1,0,11,293,
1962,Jan,Żytkow,,,,,,,28,32,
1972,Ewa,Jemielity,,,,,,,15,61,
1972,Józef,Przytycki,,,,,,,15,61,
1959,Tadeusz,Józefiak,,,,,,,,,
2004,Andrzej,Grzesik,3,5,1,0,3,0,12,281,
1963,Jacek,Gancarzewicz,,,,,,,19,38,
1981,Izabella,Łaba,,,,,,,24,110,
1976,Dariusz,Janecki,5,0,1,2,0,6,14,83,
1971,Grzegorz,Andrzejczak,,,,,,,6,69,
1967,Bogdan,Cichocki,,,,,,,,,
1964,Bronisław,Wajnryb,,,,,,,24,44,
1959,Włodzimierz,Kuperberg,,,,,,,,,
1978,Jerzy,Wojciechowski,,,,,,,19,81,
